"iso3c","date","country","region","income_level","goal","ind_quality","ind_number","goal_count"
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","Any Data Available",0.38,49,50
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","Tier 1",0.833,30,18
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","Tier 2",0.062,19,32
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","1",0.333,6,6
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","10",0,1,1
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","11",0,3,3
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","16",0.286,7,7
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","2",1,2,2
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","3",1,5,5
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","4",0.333,6,6
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","5",0.143,13,14
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","8",0.333,6,6
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","Top 5 DHS/MICS Dropped",0.378,44,45
"BOL",2010,"Bolivia","Latin America & Caribbean","Lower middle income","Top 7 DHS/MICS Dropped",0.372,43,43
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","Combined",0.32,49,50
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","Any Data Available",0.38,49,50
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","Tier 1",0.778,30,18
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","Tier 2",0.062,19,32
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","1",0.167,6,6
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","10",0,1,1
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","11",0,3,3
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","16",0.143,7,7
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","2",0.5,2,2
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","3",1,5,5
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","4",0.333,6,6
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","5",0.286,13,14
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","8",0.333,6,6
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","Top 5 DHS/MICS Dropped",0.333,44,45
"BRA",2010,"Brazil","Latin America & Caribbean","Upper middle income","Top 7 DHS/MICS Dropped",0.326,43,43
"BRB",2010,"Barbados","Latin America & Caribbean","High income","Combined",0.2,49,50
"BRB",2010,"Barbados","Latin America & Caribbean","High income","Any Data Available",0.24,49,50
"BRB",2010,"Barbados","Latin America & Caribbean","High income","Tier 1",0.5,30,18
"BRB",2010,"Barbados","Latin America & Caribbean","High income","Tier 2",0.031,19,32
"BRB",2010,"Barbados","Latin America & Caribbean","High income","1",0,6,6
"BRB",2010,"Barbados","Latin America & Caribbean","High income","10",0,1,1
"BRB",2010,"Barbados","Latin America & Caribbean","High income","11",0,3,3
"BRB",2010,"Barbados","Latin America & Caribbean","High income","16",0.143,7,7
"BRB",2010,"Barbados","Latin America & Caribbean","High income","2",0,2,2
"BRB",2010,"Barbados","Latin America & Caribbean","High income","3",0.8,5,5
"BRB",2010,"Barbados","Latin America & Caribbean","High income","4",0.333,6,6
"BRB",2010,"Barbados","Latin America & Caribbean","High income","5",0.143,13,14
"BRB",2010,"Barbados","Latin America & Caribbean","High income","8",0.167,6,6
"BRB",2010,"Barbados","Latin America & Caribbean","High income","Top 5 DHS/MICS Dropped",0.222,44,45
"BRB",2010,"Barbados","Latin America & Caribbean","High income","Top 7 DHS/MICS Dropped",0.209,43,43
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","Combined",0.12,49,50
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","Any Data Available",0.14,49,50
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","Tier 1",0.278,30,18
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","Tier 2",0.031,19,32
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","1",0,6,6
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","10",0,1,1
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","11",0,3,3
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","16",0,7,7
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","2",0.5,2,2
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","3",0.6,5,5
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","4",0.333,6,6
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","5",0,13,14
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","8",0,6,6
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","Top 5 DHS/MICS Dropped",0.133,44,45
"BRN",2010,"Brunei Darussalam","East Asia & Pacific","High income","Top 7 DHS/MICS Dropped",0.116,43,43
"BTN",2010,"Bhutan","South Asia","Lower middle income","Combined",0.28,49,50
"BTN",2010,"Bhutan","South Asia","Lower middle income","Any Data Available",0.36,49,50
"BTN",2010,"Bhutan","South Asia","Lower middle income","Tier 1",0.611,30,18
"BTN",2010,"Bhutan","South Asia","Lower middle income","Tier 2",0.094,19,32
"BTN",2010,"Bhutan","South Asia","Lower middle income","1",0,6,6
"BTN",2010,"Bhutan","South Asia","Lower middle income","10",0,1,1
"BTN",2010,"Bhutan","South Asia","Lower middle income","11",0,3,3
"BTN",2010,"Bhutan","South Asia","Lower middle income","16",0,7,7
"BTN",2010,"Bhutan","South Asia","Lower middle income","2",0.5,2,2
"BTN",2010,"Bhutan","South Asia","Lower middle income","3",1,5,5
"BTN",2010,"Bhutan","South Asia","Lower middle income","4",0.333,6,6
"BTN",2010,"Bhutan","South Asia","Lower middle income","5",0.286,13,14
"BTN",2010,"Bhutan","South Asia","Lower middle income","8",0.333,6,6
"BTN",2010,"Bhutan","South Asia","Lower middle income","Top 5 DHS/MICS Dropped",0.267,44,45
"BTN",2010,"Bhutan","South Asia","Lower middle income","Top 7 DHS/MICS Dropped",0.256,43,43
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","Combined",0.24,49,50
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","Any Data Available",0.3,49,50
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","Tier 1",0.611,30,18
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","Tier 2",0.031,19,32
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","1",0.167,6,6
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","10",0,1,1
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","11",0,3,3
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","16",0,7,7
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","2",0,2,2
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","3",1,5,5
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","4",0.5,6,6
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","5",0.143,13,14
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","8",0.167,6,6
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","Top 5 DHS/MICS Dropped",0.267,44,45
"BWA",2010,"Botswana","Sub-Saharan Africa","Upper middle income","Top 7 DHS/MICS Dropped",0.256,43,43
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","Combined",0.18,49,50
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","Any Data Available",0.24,49,50
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","Tier 1",0.444,30,18
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","Tier 2",0.031,19,32
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","1",0,6,6
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","10",0,1,1
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","11",0,3,3
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","16",0,7,7
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","2",0.5,2,2
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","3",1,5,5
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","4",0.333,6,6
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","5",0.071,13,14
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","8",0,6,6
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","Top 5 DHS/MICS Dropped",0.2,44,45
"CAF",2010,"Central African Republic","Sub-Saharan Africa","Low income","Top 7 DHS/MICS Dropped",0.186,43,43
"CAN",2010,"Canada","North America","High income","Combined",0.333,49,50
"CAN",2010,"Canada","North America","High income","Any Data Available",0.4,49,50
"CAN",2010,"Canada","North America","High income","Tier 1",0.648,30,18
"CAN",2010,"Canada","North America","High income","Tier 2",0.156,19,32
"CAN",2010,"Canada","North America","High income","1",0,6,6
"CAN",2010,"Canada","North America","High income","10",0,1,1
"CAN",2010,"Canada","North America","High income","11",0,3,3
"CAN",2010,"Canada","North America","High income","16",0.381,7,7
"CAN",2010,"Canada","North America","High income","2",1,2,2
"CAN",2010,"Canada","North America","High income","3",0.8,5,5
"CAN",2010,"Canada","North America","High income","4",0.5,6,6
"CAN",2010,"Canada","North America","High income","5",0.214,13,14
"CAN",2010,"Canada","North America","High income","8",0.333,6,6
"CAN",2010,"Canada","North America","High income","Top 5 DHS/MICS Dropped",0.37,44,45
"CAN",2010,"Canada","North America","High income","Top 7 DHS/MICS Dropped",0.388,43,43
"CHE",2010,"Switzerland","Europe & Central Asia","High income","Combined",0.313,49,50
"CHE",2010,"Switzerland","Europe & Central Asia","High income","Any Data Available",0.44,49,50
"CHE",2010,"Switzerland","Europe & Central Asia","High income","Tier 1",0.704,30,18
"CHE",2010,"Switzerland","Europe & Central Asia","High income","Tier 2",0.094,19,32
"CHE",2010,"Switzerland","Europe & Central Asia","High income","1",0.167,6,6
"CHE",2010,"Switzerland","Europe & Central Asia","High income","10",0,1,1
"CHE",2010,"Switzerland","Europe & Central Asia","High income","11",0,3,3
"CHE",2010,"Switzerland","Europe & Central Asia","High income","16",0.238,7,7
"CHE",2010,"Switzerland","Europe & Central Asia","High income","2",0.5,2,2
"CHE",2010,"Switzerland","Europe & Central Asia","High income","3",0.4,5,5
"CHE",2010,"Switzerland","Europe & Central Asia","High income","4",0.5,6,6
"CHE",2010,"Switzerland","Europe & Central Asia","High income","5",0.214,13,14
"CHE",2010,"Switzerland","Europe & Central Asia","High income","8",0.667,6,6
"CHE",2010,"Switzerland","Europe & Central Asia","High income","Top 5 DHS/MICS Dropped",0.348,44,45
"CHE",2010,"Switzerland","Europe & Central Asia","High income","Top 7 DHS/MICS Dropped",0.364,43,43
"CHL",2010,"Chile","Latin America & Caribbean","High income","Combined",0.38,49,50
"CHL",2010,"Chile","Latin America & Caribbean","High income","Any Data Available",0.46,49,50
"CHL",2010,"Chile","Latin America & Caribbean","High income","Tier 1",0.833,30,18
"CHL",2010,"Chile","Latin America & Caribbean","High income","Tier 2",0.125,19,32
"CHL",2010,"Chile","Latin America & Caribbean","High income","1",0.167,6,6
"CHL",2010,"Chile","Latin America & Caribbean","High income","10",0,1,1
"CHL",2010,"Chile","Latin America & Caribbean","High income","11",0,3,3
"CHL",2010,"Chile","Latin America & Caribbean","High income","16",0.286,7,7
"CHL",2010,"Chile","Latin America & Caribbean","High income","2",0.5,2,2
"CHL",2010,"Chile","Latin America & Caribbean","High income","3",0.8,5,5
"CHL",2010,"Chile","Latin America & Caribbean","High income","4",0.667,6,6
"CHL",2010,"Chile","Latin America & Caribbean","High income","5",0.214,13,14
"CHL",2010,"Chile","Latin America & Caribbean","High income","8",0.667,6,6
"CHL",2010,"Chile","Latin America & Caribbean","High income","Top 5 DHS/MICS Dropped",0.422,44,45
"CHL",2010,"Chile","Latin America & Caribbean","High income","Top 7 DHS/MICS Dropped",0.442,43,43
"CHN",2010,"China","East Asia & Pacific","Upper middle income","Combined",0.16,49,50
"CHN",2010,"China","East Asia & Pacific","Upper middle income","Any Data Available",0.26,49,50
"CHN",2010,"China","East Asia & Pacific","Upper middle income","Tier 1",0.333,30,18
"CHN",2010,"China","East Asia & Pacific","Upper middle income","Tier 2",0.062,19,32
"CHN",2010,"China","East Asia & Pacific","Upper middle income","1",0,6,6
"CHN",2010,"China","East Asia & Pacific","Upper middle income","10",0,1,1
"CHN",2010,"China","East Asia & Pacific","Upper middle income","11",0,3,3
"CHN",2010,"China","East Asia & Pacific","Upper middle income","16",0,7,7
"CHN",2010,"China","East Asia & Pacific","Upper middle income","2",0.5,2,2
"CHN",2010,"China","East Asia & Pacific","Upper middle income","3",0.6,5,5
"CHN",2010,"China","East Asia & Pacific","Upper middle income","4",0.167,6,6
"CHN",2010,"China","East Asia & Pacific","Upper middle income","5",0.214,13,14
"CHN",2010,"China","East Asia & Pacific","Upper middle income","8",0,6,6
"CHN",2010,"China","East Asia & Pacific","Upper middle income","Top 5 DHS/MICS Dropped",0.178,44,45
"CHN",2010,"China","East Asia & Pacific","Upper middle income","Top 7 DHS/MICS Dropped",0.186,43,43
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","Combined",0.18,49,50
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","Any Data Available",0.26,49,50
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","Tier 1",0.389,30,18
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","Tier 2",0.062,19,32
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","1",0,6,6
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","10",0,1,1
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","11",0,3,3
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","16",0,7,7
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","2",1,2,2
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","3",0.8,5,5
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","4",0.333,6,6
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","5",0.071,13,14
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","8",0,6,6
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","Top 5 DHS/MICS Dropped",0.2,44,45
"CIV",2010,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income","Top 7 DHS/MICS Dropped",0.209,43,43
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","Combined",0.24,49,50
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","Any Data Available",0.34,49,50
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","Tier 1",0.611,30,18
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","Tier 2",0.031,19,32
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","1",0.167,6,6
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","10",0,1,1
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","11",0,3,3
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","16",0,7,7
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","2",0.5,2,2
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","3",1,5,5
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","4",0.167,6,6
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","5",0.143,13,14
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","8",0.333,6,6
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","Top 5 DHS/MICS Dropped",0.244,44,45
"CMR",2010,"Cameroon","Sub-Saharan Africa","Lower middle income","Top 7 DHS/MICS Dropped",0.233,43,43
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","Combined",0.26,49,50
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","Any Data Available",0.34,49,50
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","Tier 1",0.611,30,18
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","Tier 2",0.062,19,32
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","1",0,6,6
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","10",0,1,1
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","11",0,3,3
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","16",0,7,7
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","2",0.5,2,2
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","3",1,5,5
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","4",0.167,6,6
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","5",0.214,13,14
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","8",0.5,6,6
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","Top 5 DHS/MICS Dropped",0.267,44,45
"COD",2010,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income","Top 7 DHS/MICS Dropped",0.256,43,43
"COG",2010,"Congo, Rep.","Sub-Saharan Africa","Lower middle income","Combined",0.28,49,50
"COG",2010,"Congo, Rep.","Sub-Saharan Africa","Lower middle income","Any Data Available",0.349,49,50
