Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Disability status],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","4","Afghanistan","2021","19.29","2021","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Data reference period: First quarter | Employment definition: Excluding own-use production workers | Unemployment definition: Two criteria (not in employment and seeking)","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2008","4.92","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2008","2.56","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2008","13.19","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2008","3.66","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2008","3.8","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2008","4.7","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2009","7.72","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2009","18.59","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2009","7.98","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2009","4.3","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2009","4.32","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2009","4.91","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2009","6.14","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2009","6.28","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2009","11.69","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2010","15.64","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2010","5.89","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2010","5.68","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2010","11.82","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2010","4.31","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2010","4.15","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2010","7.25","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2010","18.8","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2010","6.99","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2011","6.95","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2011","19.53","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2011","4.33","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2011","7.28","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2011","4.59","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2011","12.92","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","U","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2011","6.04","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2011","5.75","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2011","16.29","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2012","5.16","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2012","10.8","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2012","6.32","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2012","8.28","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2012","5.28","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2012","6.17","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2012","7.24","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","826","United Kingdom of Great Britain and Northern Ireland","2012","13.75","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
