"iso3c","country","region","income","goal","ind_quality","ind_number","date"
"TTO","Trinidad and Tobago","Latin America & Caribbean ","High income",5,0.077,13,2007
"TTO","Trinidad and Tobago","Latin America & Caribbean ","High income",8,0.333,6,2007
"TTO","Trinidad and Tobago","Latin America & Caribbean ","High income",10,0,1,2007
"TTO","Trinidad and Tobago","Latin America & Caribbean ","High income",16,0.4,5,2007
"TTO","Trinidad and Tobago","Latin America & Caribbean ","High income",NA,0,1,2007
"TUN","Tunisia","Middle East & North Africa","Lower middle income",1,0.4,5,2007
"TUN","Tunisia","Middle East & North Africa","Lower middle income",2,0.5,2,2007
"TUN","Tunisia","Middle East & North Africa","Lower middle income",3,0.6,5,2007
"TUN","Tunisia","Middle East & North Africa","Lower middle income",4,0.333,6,2007
"TUN","Tunisia","Middle East & North Africa","Lower middle income",5,0.154,13,2007
"TUN","Tunisia","Middle East & North Africa","Lower middle income",8,0.333,6,2007
"TUN","Tunisia","Middle East & North Africa","Lower middle income",10,1,1,2007
"TUN","Tunisia","Middle East & North Africa","Lower middle income",16,0.2,5,2007
"TUN","Tunisia","Middle East & North Africa","Lower middle income",NA,0,1,2007
"TUR","Turkiye","Europe & Central Asia","Upper middle income",1,0.2,5,2007
"TUR","Turkiye","Europe & Central Asia","Upper middle income",2,0,2,2007
"TUR","Turkiye","Europe & Central Asia","Upper middle income",3,0.4,5,2007
"TUR","Turkiye","Europe & Central Asia","Upper middle income",4,0.5,6,2007
"TUR","Turkiye","Europe & Central Asia","Upper middle income",5,0.231,13,2007
"TUR","Turkiye","Europe & Central Asia","Upper middle income",8,0.667,6,2007
"TUR","Turkiye","Europe & Central Asia","Upper middle income",10,0,1,2007
"TUR","Turkiye","Europe & Central Asia","Upper middle income",16,0.4,5,2007
"TUR","Turkiye","Europe & Central Asia","Upper middle income",NA,0,1,2007
"TUV","Tuvalu","East Asia & Pacific","Upper middle income",1,0,5,2007
"TUV","Tuvalu","East Asia & Pacific","Upper middle income",2,0.5,2,2007
"TUV","Tuvalu","East Asia & Pacific","Upper middle income",3,0.6,5,2007
"TUV","Tuvalu","East Asia & Pacific","Upper middle income",4,0.167,6,2007
"TUV","Tuvalu","East Asia & Pacific","Upper middle income",5,0.077,13,2007
"TUV","Tuvalu","East Asia & Pacific","Upper middle income",8,0,6,2007
"TUV","Tuvalu","East Asia & Pacific","Upper middle income",10,0,1,2007
"TUV","Tuvalu","East Asia & Pacific","Upper middle income",16,0.2,5,2007
"TUV","Tuvalu","East Asia & Pacific","Upper middle income",NA,0,1,2007
"TZA","Tanzania","Sub-Saharan Africa ","Lower middle income",1,0.4,5,2007
"TZA","Tanzania","Sub-Saharan Africa ","Lower middle income",2,0.5,2,2007
"TZA","Tanzania","Sub-Saharan Africa ","Lower middle income",3,1,5,2007
"TZA","Tanzania","Sub-Saharan Africa ","Lower middle income",4,0.5,6,2007
"TZA","Tanzania","Sub-Saharan Africa ","Lower middle income",5,0.231,13,2007
"TZA","Tanzania","Sub-Saharan Africa ","Lower middle income",8,0.333,6,2007
"TZA","Tanzania","Sub-Saharan Africa ","Lower middle income",10,1,1,2007
"TZA","Tanzania","Sub-Saharan Africa ","Lower middle income",16,0.2,5,2007
"TZA","Tanzania","Sub-Saharan Africa ","Lower middle income",NA,0,1,2007
"UGA","Uganda","Sub-Saharan Africa ","Low income",1,0.4,5,2007
"UGA","Uganda","Sub-Saharan Africa ","Low income",2,0.5,2,2007
"UGA","Uganda","Sub-Saharan Africa ","Low income",3,1,5,2007
"UGA","Uganda","Sub-Saharan Africa ","Low income",4,0.333,6,2007
"UGA","Uganda","Sub-Saharan Africa ","Low income",5,0.154,13,2007
"UGA","Uganda","Sub-Saharan Africa ","Low income",8,0.167,6,2007
"UGA","Uganda","Sub-Saharan Africa ","Low income",10,1,1,2007
"UGA","Uganda","Sub-Saharan Africa ","Low income",16,0.2,5,2007
"UGA","Uganda","Sub-Saharan Africa ","Low income",NA,0,1,2007
"UKR","Ukraine","Europe & Central Asia","Lower middle income",1,0.2,5,2007
"UKR","Ukraine","Europe & Central Asia","Lower middle income",2,0.5,2,2007
"UKR","Ukraine","Europe & Central Asia","Lower middle income",3,0.8,5,2007
"UKR","Ukraine","Europe & Central Asia","Lower middle income",4,0.333,6,2007
"UKR","Ukraine","Europe & Central Asia","Lower middle income",5,0.154,13,2007
"UKR","Ukraine","Europe & Central Asia","Lower middle income",8,0.333,6,2007
"UKR","Ukraine","Europe & Central Asia","Lower middle income",10,1,1,2007
"UKR","Ukraine","Europe & Central Asia","Lower middle income",16,0.6,5,2007
"UKR","Ukraine","Europe & Central Asia","Lower middle income",NA,0,1,2007
"URY","Uruguay","Latin America & Caribbean ","High income",1,0.2,5,2007
"URY","Uruguay","Latin America & Caribbean ","High income",2,0,2,2007
"URY","Uruguay","Latin America & Caribbean ","High income",3,0.8,5,2007
"URY","Uruguay","Latin America & Caribbean ","High income",4,0.5,6,2007
"URY","Uruguay","Latin America & Caribbean ","High income",5,0.231,13,2007
"URY","Uruguay","Latin America & Caribbean ","High income",8,0.333,6,2007
"URY","Uruguay","Latin America & Caribbean ","High income",10,1,1,2007
"URY","Uruguay","Latin America & Caribbean ","High income",16,0.2,5,2007
"URY","Uruguay","Latin America & Caribbean ","High income",NA,0,1,2007
"USA","United States","North America","High income",1,0.2,5,2007
"USA","United States","North America","High income",2,0.5,2,2007
"USA","United States","North America","High income",3,0.8,5,2007
"USA","United States","North America","High income",4,0.5,6,2007
"USA","United States","North America","High income",5,0.231,13,2007
"USA","United States","North America","High income",8,0.5,6,2007
"USA","United States","North America","High income",10,1,1,2007
"USA","United States","North America","High income",16,0.6,5,2007
"USA","United States","North America","High income",NA,0,1,2007
"UZB","Uzbekistan","Europe & Central Asia","Lower middle income",1,0,5,2007
"UZB","Uzbekistan","Europe & Central Asia","Lower middle income",2,0.5,2,2007
"UZB","Uzbekistan","Europe & Central Asia","Lower middle income",3,0.6,5,2007
"UZB","Uzbekistan","Europe & Central Asia","Lower middle income",4,0.167,6,2007
"UZB","Uzbekistan","Europe & Central Asia","Lower middle income",5,0.077,13,2007
"UZB","Uzbekistan","Europe & Central Asia","Lower middle income",8,0.167,6,2007
"UZB","Uzbekistan","Europe & Central Asia","Lower middle income",10,0,1,2007
"UZB","Uzbekistan","Europe & Central Asia","Lower middle income",16,0.2,5,2007
"UZB","Uzbekistan","Europe & Central Asia","Lower middle income",NA,0,1,2007
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",1,0,5,2007
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",2,0,2,2007
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",3,0.6,5,2007
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",4,0.167,6,2007
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",5,0.077,13,2007
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",8,0.167,6,2007
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",10,0,1,2007
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",16,0.4,5,2007
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",NA,0,1,2007
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",1,0.4,5,2007
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",2,0,2,2007
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",3,0.4,5,2007
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",4,0.333,6,2007
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",5,0.077,13,2007
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",8,0.167,6,2007
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",10,1,1,2007
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",16,0.2,5,2007
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",NA,0,1,2007
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",1,0,5,2007
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",2,0,2,2007
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",3,0.2,5,2007
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",4,0.167,6,2007
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",5,0,13,2007
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",8,0,6,2007
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",10,0,1,2007
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",16,0.2,5,2007
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",NA,0,1,2007
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",1,0,5,2007
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",2,0,2,2007
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",3,0.2,5,2007
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",4,0,6,2007
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",5,0,13,2007
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",8,0,6,2007
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",10,0,1,2007
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",16,0.2,5,2007
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",NA,0,1,2007
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",1,0.2,5,2007
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",2,0.5,2,2007
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",3,0.8,5,2007
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",4,0.333,6,2007
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",5,0.154,13,2007
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",8,0.5,6,2007
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",10,1,1,2007
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",16,0.4,5,2007
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",NA,0,1,2007
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",1,0,5,2007
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",2,0.5,2,2007
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",3,0.6,5,2007
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",4,0.167,6,2007
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",5,0.154,13,2007
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",8,0.167,6,2007
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",10,0,1,2007
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",16,0,5,2007
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",NA,0,1,2007
"WSM","Samoa","East Asia & Pacific","Lower middle income",1,0,5,2007
"WSM","Samoa","East Asia & Pacific","Lower middle income",2,0.5,2,2007
"WSM","Samoa","East Asia & Pacific","Lower middle income",3,0.4,5,2007
"WSM","Samoa","East Asia & Pacific","Lower middle income",4,0.167,6,2007
"WSM","Samoa","East Asia & Pacific","Lower middle income",5,0.077,13,2007
"WSM","Samoa","East Asia & Pacific","Lower middle income",8,0.167,6,2007
"WSM","Samoa","East Asia & Pacific","Lower middle income",10,0,1,2007
"WSM","Samoa","East Asia & Pacific","Lower middle income",16,0,5,2007
"WSM","Samoa","East Asia & Pacific","Lower middle income",NA,0,1,2007
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",1,0.4,5,2007
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",2,0.5,2,2007
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",3,1,5,2007
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",4,0.333,6,2007
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",5,0.077,13,2007
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",8,0.167,6,2007
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",10,1,1,2007
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",16,0.2,5,2007
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",NA,0,1,2007
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",1,0.4,5,2007
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",2,0.5,2,2007
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",3,0.8,5,2007
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",4,0.333,6,2007
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",5,0.154,13,2007
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",8,0.5,6,2007
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",10,1,1,2007
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",16,0.2,5,2007
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",NA,0,1,2007
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",1,0.2,5,2007
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",2,0.5,2,2007
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",3,1,5,2007
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",4,0.167,6,2007
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",5,0.154,13,2007
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",8,0.167,6,2007
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",10,1,1,2007
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",16,0,5,2007
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",NA,0,1,2007
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",1,0,5,2007
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",2,0.5,2,2007
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",3,1,5,2007
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",4,0.333,6,2007
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",5,0.154,13,2007
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",8,0.333,6,2007
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",10,0,1,2007
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",16,0.2,5,2007
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",NA,0,1,2007
"ABW","Aruba","Latin America & Caribbean ","High income",1,0,5,2006
"ABW","Aruba","Latin America & Caribbean ","High income",2,0,2,2006
"ABW","Aruba","Latin America & Caribbean ","High income",3,0.2,5,2006
"ABW","Aruba","Latin America & Caribbean ","High income",4,0.333,6,2006
"ABW","Aruba","Latin America & Caribbean ","High income",5,0,13,2006
"ABW","Aruba","Latin America & Caribbean ","High income",8,0,6,2006
"ABW","Aruba","Latin America & Caribbean ","High income",10,0,1,2006
"ABW","Aruba","Latin America & Caribbean ","High income",16,0.2,5,2006
"ABW","Aruba","Latin America & Caribbean ","High income",NA,0,1,2006
"AFG","Afghanistan","South Asia","Low income",1,0,5,2006
"AFG","Afghanistan","South Asia","Low income",2,0.5,2,2006
"AFG","Afghanistan","South Asia","Low income",3,0.6,5,2006
"AFG","Afghanistan","South Asia","Low income",4,0,6,2006
"AFG","Afghanistan","South Asia","Low income",5,0.077,13,2006
"AFG","Afghanistan","South Asia","Low income",8,0,6,2006
"AFG","Afghanistan","South Asia","Low income",10,0,1,2006
"AFG","Afghanistan","South Asia","Low income",16,0,5,2006
"AFG","Afghanistan","South Asia","Low income",NA,0,1,2006
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",1,0,5,2006
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",2,0.5,2,2006
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",3,0.6,5,2006
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",4,0.167,6,2006
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",5,0.077,13,2006
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",8,0.167,6,2006
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",10,0,1,2006
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",16,0,5,2006
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",NA,0,1,2006
"ALB","Albania","Europe & Central Asia","Upper middle income",1,0.4,5,2006
"ALB","Albania","Europe & Central Asia","Upper middle income",2,1,2,2006
"ALB","Albania","Europe & Central Asia","Upper middle income",3,0.8,5,2006
"ALB","Albania","Europe & Central Asia","Upper middle income",4,0.333,6,2006
"ALB","Albania","Europe & Central Asia","Upper middle income",5,0.077,13,2006
"ALB","Albania","Europe & Central Asia","Upper middle income",8,0.167,6,2006
"ALB","Albania","Europe & Central Asia","Upper middle income",10,1,1,2006
"ALB","Albania","Europe & Central Asia","Upper middle income",16,0.2,5,2006
"ALB","Albania","Europe & Central Asia","Upper middle income",NA,0,1,2006
"AND","Andorra","Europe & Central Asia","High income",1,0,5,2006
"AND","Andorra","Europe & Central Asia","High income",2,0,2,2006
"AND","Andorra","Europe & Central Asia","High income",3,0.2,5,2006
"AND","Andorra","Europe & Central Asia","High income",4,0.333,6,2006
"AND","Andorra","Europe & Central Asia","High income",5,0.077,13,2006
"AND","Andorra","Europe & Central Asia","High income",8,0,6,2006
"AND","Andorra","Europe & Central Asia","High income",10,0,1,2006
"AND","Andorra","Europe & Central Asia","High income",16,0.2,5,2006
"AND","Andorra","Europe & Central Asia","High income",NA,0,1,2006
"ARE","United Arab Emirates","Middle East & North Africa","High income",1,0,5,2006
"ARE","United Arab Emirates","Middle East & North Africa","High income",2,0,2,2006
"ARE","United Arab Emirates","Middle East & North Africa","High income",3,0.6,5,2006
"ARE","United Arab Emirates","Middle East & North Africa","High income",4,0.333,6,2006
"ARE","United Arab Emirates","Middle East & North Africa","High income",5,0.077,13,2006
